radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
25.367442,0.389,-48.926545,0.234,16.02,0.104,9,16.748,0.152,9,NA,NA,0,16.449,0.276,9,15.833,0.072,9,15.722,0.122,8,NA,NA,0,NA,NA,0
25.368577,0.217,-48.55832,0.428,NA,NA,0,NA,NA,0,NA,NA,0,18.27,0.191,2,17.469,0.123,2,NA,NA,0,NA,NA,0,NA,NA,0
25.370451,0.38,-49.247106,0.232,NA,NA,0,NA,NA,0,NA,NA,0,17.882,0.044,5,16.613,0.089,5,15.892,0.124,5,NA,NA,0,NA,NA,0
25.371714,0.13,-48.179924,0.245,9.857,0.105,2,10.553,0.051,9,NA,NA,0,10.255,0.298,7,9.263,0.004,1,9.1,0.135,2,8.831,0.006,1,NA,NA,0
25.373017,0.558,-48.542882,0.384,17.282,0.166,7,17.78,0.116,7,NA,NA,0,17.6,0.224,8,17.114,0.207,8,16.763,0.336,2,NA,NA,0,NA,NA,0
25.374185,0.679,-48.392751,0.395,17.197,0.087,3,18.084,0.029,3,NA,NA,0,17.77,0.11,6,17.072,0.103,6,16.359,0.124,2,NA,NA,0,NA,NA,0
25.374315,0.42,-49.275859,0.378,17.517,0.059,3,18.185,0.058,3,NA,NA,0,17.705,0.121,5,17.104,0.164,5,NA,NA,0,NA,NA,0,NA,NA,0
25.37665,0.327,-48.521079,0.298,NA,NA,0,NA,NA,0,NA,NA,0,18.337,0.267,2,17.366,0.185,2,NA,NA,0,NA,NA,0,NA,NA,0
25.380599,0.312,-48.965931,0.156,15.705,0.073,9,16.357,0.103,9,NA,NA,0,16.071,0.289,9,15.519,0.031,8,15.476,0.232,9,NA,NA,0,NA,NA,0
25.382486,0.577,-49.248937,0.246,NA,NA,0,NA,NA,0,NA,NA,0,18.062,0.108,4,16.738,0.121,4,15.972,0.096,4,NA,NA,0,NA,NA,0
25.382506,0.715,-49.140001,0.402,15.582,0.076,5,16.452,0.092,5,NA,NA,0,16.058,0.05,6,15.319,0.063,6,15.073,0.158,6,NA,NA,0,NA,NA,0
25.383514,0.617,-48.376345,0.407,16.993,0.19,3,18.429,0.15,3,NA,NA,0,17.746,0.078,6,16.55,0.063,6,16.142,0.116,6,NA,NA,0,NA,NA,0
25.383671,0.215,-48.45957,0.146,13.265,0.051,9,13.949,0.06,9,NA,NA,0,13.668,0.27,9,13.119,0.051,9,13.062,0.273,9,12.984,0.079,2,NA,NA,0
25.383927,0.279,-48.846892,0.353,NA,NA,0,NA,NA,0,NA,NA,0,18.228,0.187,1,17.917,0.297,1,NA,NA,0,NA,NA,0,NA,NA,0
25.384531,0.66,-48.993248,0.352,17.466,0.124,3,17.998,0.124,3,NA,NA,0,17.817,0.108,5,17.324,0.225,5,NA,NA,0,NA,NA,0,NA,NA,0
25.385107,0.183,-48.739229,0.133,15.295,0.063,9,16.175,0.079,9,NA,NA,0,15.791,0.25,9,15.024,0.052,9,14.916,0.258,9,NA,NA,0,NA,NA,0
25.387229,0.183,-48.214138,0.195,14.955,0.06,9,16.012,0.066,9,NA,NA,0,15.563,0.237,9,14.539,0.061,9,14.322,0.295,9,NA,NA,0,NA,NA,0
25.387276,0.334,-49.47856,0.283,16.057,0.254,8,16.829,0.104,8,NA,NA,0,16.378,0.03,7,15.865,0.166,7,15.522,0.095,6,NA,NA,0,NA,NA,0
25.387407,0.149,-48.167547,0.233,14.788,0.069,9,16.351,0.132,9,NA,NA,0,15.642,0.272,8,14.217,0.087,8,13.308,0.34,8,NA,NA,0,NA,NA,0
25.389786,0.735,-48.203633,0.32,17.126,0.283,6,17.948,0.178,6,NA,NA,0,17.692,0.305,7,16.943,0.202,7,16.418,0.234,1,NA,NA,0,NA,NA,0
25.390102,0.195,-48.119255,0.112,14.332,0.07,9,15.226,0.083,9,NA,NA,0,14.837,0.257,9,14.096,0.076,9,13.932,0.282,9,NA,NA,0,NA,NA,0
25.390683,0.624,-49.24946,0.272,16.572,0.242,6,17.293,0.178,6,NA,NA,0,16.917,0.088,7,16.418,0.175,7,16.058,0.079,4,NA,NA,0,NA,NA,0
25.391039,0.081,-48.533264,0.097,11.545,0.036,9,12.542,0.054,9,NA,NA,0,12.105,0.261,9,11.273,0.048,9,11.094,0.272,9,10.907,0.032,2,NA,NA,0
25.393539,0.343,-47.997669,0.153,15.611,0.108,9,16.302,0.074,9,NA,NA,0,16.013,0.289,9,15.451,0.105,9,15.402,0.266,9,NA,NA,0,NA,NA,0
25.393607,0.363,-48.407569,0.231,16.587,0.054,6,17.769,0.175,6,NA,NA,0,17.195,0.232,9,16.267,0.087,9,15.947,0.098,7,NA,NA,0,NA,NA,0
25.396034,0.421,-48.276527,0.473,17.12,0.171,7,17.749,0.156,7,NA,NA,0,17.528,0.267,8,16.992,0.147,8,16.774,0.141,2,NA,NA,0,NA,NA,0
25.39797,0.364,-49.387352,0.225,15.317,0.213,8,16.07,0.062,8,NA,NA,0,15.648,0.042,7,15.161,0.186,7,14.951,0.08,6,NA,NA,0,NA,NA,0
25.398784,0.455,-49.163571,0.29,16.535,0.07,5,17.872,0.111,5,NA,NA,0,17.215,0.067,6,16.124,0.09,6,15.596,0.082,6,NA,NA,0,NA,NA,0
25.398837,0.149,-48.238155,0.148,13.505,0.056,9,14.2,0.053,9,NA,NA,0,13.894,0.27,9,13.351,0.055,9,13.326,0.295,9,13.156,0.144,1,NA,NA,0
25.399244,0.845,-49.205502,0.355,16.176,0.144,6,17.552,0.144,6,NA,NA,0,16.893,0.08,7,15.643,0.19,7,15.076,0.166,7,NA,NA,0,NA,NA,0
25.399416,0.136,-48.350196,0.109,14.274,0.053,9,15.217,0.08,9,NA,NA,0,14.817,0.27,9,13.999,0.065,9,13.853,0.305,9,NA,NA,0,NA,NA,0
25.399529,0.169,-48.147994,0.293,14.199,0.054,9,14.961,0.062,9,NA,NA,0,14.641,0.279,9,14.039,0.07,9,13.968,0.292,9,NA,NA,0,NA,NA,0
25.399736,0.319,-49.407881,0.523,NA,NA,0,NA,NA,0,NA,NA,0,18.551,0.028,2,17.572,0.154,2,NA,NA,0,NA,NA,0,NA,NA,0
25.400243,0.301,-48.185822,0.231,16.288,0.098,7,17.203,0.128,7,NA,NA,0,16.868,0.268,9,16.03,0.094,9,15.855,0.087,8,NA,NA,0,NA,NA,0
25.400557,0.056,-48.680459,0.494,NA,NA,0,NA,NA,0,NA,NA,0,18.288,0.191,1,17.26,0.185,1,NA,NA,0,NA,NA,0,NA,NA,0
25.400901,0.512,-48.820691,0.396,16.899,0.126,6,17.881,0.183,6,NA,NA,0,17.447,0.317,9,16.647,0.159,9,16.333,0.18,3,NA,NA,0,NA,NA,0
25.401379,0.424,-48.831872,0.223,15.863,0.062,9,16.527,0.123,9,NA,NA,0,16.228,0.212,9,15.702,0.081,9,15.568,0.262,9,NA,NA,0,NA,NA,0
25.401622,0.27,-48.211767,0.298,16.064,0.109,9,16.773,0.1,9,NA,NA,0,16.438,0.267,9,15.908,0.101,9,15.708,0.123,8,NA,NA,0,NA,NA,0
25.402051,0.398,-48.450752,0.567,NA,NA,0,NA,NA,0,NA,NA,0,18.291,0.083,2,17.356,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0
25.40232,0.134,-48.706058,0.144,12.495,0.041,9,13.096,0.052,9,NA,NA,0,12.863,0.259,9,12.377,0.042,9,12.351,0.259,9,12.385,0.135,2,NA,NA,0
25.402946,0.415,-49.018395,0.499,13.116,0.046,6,13.928,0.039,6,NA,NA,0,13.485,0.043,6,12.909,0.018,6,12.738,0.059,6,12.703,0.092,2,NA,NA,0
25.40303,0.327,-49.369056,0.344,17.156,0.076,4,17.724,0.113,4,NA,NA,0,17.493,0.072,5,16.934,0.088,5,NA,NA,0,NA,NA,0,NA,NA,0
25.404899,0.293,-48.214808,0.164,NA,NA,0,NA,NA,0,NA,NA,0,17.857,0.139,4,17.151,0.14,4,NA,NA,0,NA,NA,0,NA,NA,0
25.40663,0.158,-48.307265,0.127,14.919,0.06,9,15.832,0.074,9,NA,NA,0,15.438,0.26,9,14.728,0.063,9,14.642,0.246,9,NA,NA,0,NA,NA,0
25.406955,0.567,-49.081928,0.315,16.609,0.047,5,17.13,0.127,5,NA,NA,0,16.872,0.182,7,16.475,0.185,7,16.174,0.171,5,NA,NA,0,NA,NA,0
25.411795,0.5,-48.218593,0.352,17.177,0.099,6,17.8,0.098,6,NA,NA,0,17.58,0.119,7,16.897,0.21,7,16.729,0.146,2,NA,NA,0,NA,NA,0
25.412189,0.115,-48.01986,0.102,14.753,0.09,9,15.402,0.068,9,NA,NA,0,15.146,0.278,9,14.624,0.088,9,14.58,0.325,9,NA,NA,0,NA,NA,0
25.413038,0.668,-48.374455,0.537,16.821,0.056,4,17.791,0.171,4,NA,NA,0,17.368,0.213,9,16.686,0.106,9,16.23,0.213,6,NA,NA,0,NA,NA,0
25.413311,0.14,-48.733154,0.581,17.692,0.206,1,18.261,0.208,1,NA,NA,0,18.256,0.175,1,18.024,0.29,1,NA,NA,0,NA,NA,0,NA,NA,0
25.415268,0.375,-49.355548,0.393,16.175,0.133,6,16.98,0.117,6,NA,NA,0,16.531,0.047,7,15.946,0.049,6,15.593,0.126,7,NA,NA,0,NA,NA,0
25.41548,1.053,-49.087126,0.444,17.922,0.271,1,18.329,0.224,1,NA,NA,0,17.985,0.012,2,17.434,0.011,2,NA,NA,0,NA,NA,0,NA,NA,0
25.415827,0.959,-48.683089,0.777,NA,NA,0,NA,NA,0,NA,NA,0,17.987,0.177,5,16.891,0.027,5,16.338,0.208,1,NA,NA,0,NA,NA,0
25.416939,0.122,-48.672362,0.186,13.509,0.035,9,14.329,0.054,9,NA,NA,0,13.991,0.264,9,13.31,0.051,9,13.213,0.289,9,13.352,0.159,1,NA,NA,0
25.417419,0.285,-48.7037,0.23,16.147,0.068,8,17.288,0.097,8,NA,NA,0,16.859,0.238,9,15.755,0.066,9,15.316,0.056,8,NA,NA,0,NA,NA,0
25.418694,0.617,-49.211072,0.327,13.912,0.227,8,14.751,0.039,8,NA,NA,0,14.27,0.039,7,13.667,0.183,7,13.43,0.152,7,13.233,0.08,2,NA,NA,0
25.418724,0.376,-48.384958,0.339,15.82,0.064,8,17.072,0.175,8,NA,NA,0,16.447,0.306,9,15.585,0.08,9,15.187,0.086,8,NA,NA,0,NA,NA,0
25.419774,0.216,-48.91638,0.159,14.855,0.04,9,15.742,0.095,9,NA,NA,0,15.323,0.26,9,14.572,0.035,9,14.415,0.214,9,NA,NA,0,NA,NA,0
25.420024,0.398,-48.065479,0.225,NA,NA,0,NA,NA,0,NA,NA,0,18.364,0.136,2,17.369,0.036,2,NA,NA,0,NA,NA,0,NA,NA,0
25.421798,0.518,-48.802022,0.376,NA,NA,0,NA,NA,0,NA,NA,0,18.326,0.139,6,16.946,0.138,6,16.487,0.209,6,NA,NA,0,NA,NA,0
25.424181,0.36,-49.469491,0.305,17.352,0.354,2,17.881,0.075,2,NA,NA,0,17.65,0.108,5,17.014,0.076,5,16.397,0.199,1,NA,NA,0,NA,NA,0
25.424703,0.419,-49.340298,0.235,14.691,0.23,8,15.279,0.042,8,NA,NA,0,14.928,0.033,8,14.61,0.146,7,14.462,0.144,7,NA,NA,0,NA,NA,0
25.428064,0.228,-48.207259,0.268,14.255,0.061,9,15.05,0.069,9,NA,NA,0,14.714,0.27,9,14.057,0.059,9,13.944,0.282,9,13.585,0.213,1,NA,NA,0
25.428798,0.623,-49.163424,0.443,16.529,0.295,7,17.123,0.089,7,NA,NA,0,16.773,0.079,7,16.418,0.253,7,16.261,0.197,6,NA,NA,0,NA,NA,0
25.429793,0.262,-48.732132,0.141,16.06,0.042,7,17.466,0.171,7,NA,NA,0,16.891,0.278,9,15.55,0.049,9,14.527,0.26,9,NA,NA,0,NA,NA,0
25.433147,0.736,-48.369666,0.334,17.564,0.028,2,18.168,0.062,2,NA,NA,0,17.967,0.145,5,17.306,0.095,5,NA,NA,0,NA,NA,0,NA,NA,0
25.43523,0.431,-48.885549,0.418,NA,NA,0,NA,NA,0,NA,NA,0,18.349,0.177,4,16.948,0.136,4,16.112,0.115,4,NA,NA,0,NA,NA,0
25.43597,0.562,-49.176114,0.267,NA,NA,0,NA,NA,0,NA,NA,0,18.227,0.139,4,17.009,0.101,4,16.377,0.237,4,NA,NA,0,NA,NA,0
25.437541,0.4,-48.814711,0.317,16.803,0.135,7,17.38,0.135,7,NA,NA,0,17.204,0.294,9,16.718,0.123,9,16.455,0.184,4,NA,NA,0,NA,NA,0
25.439388,0.394,-48.496461,0.716,17.799,0.287,1,17.697,0.157,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
25.440208,0.406,-48.138788,0.48,16.996,0.245,7,17.775,0.211,7,NA,NA,0,17.286,0.077,7,16.689,0.086,7,16.451,0.086,4,NA,NA,0,NA,NA,0
25.44022,0.393,-49.306598,0.294,NA,NA,0,NA,NA,0,NA,NA,0,18.19,0.188,5,17.12,0.056,5,NA,NA,0,NA,NA,0,NA,NA,0
25.440329,1.256,-48.338237,0.63,17.331,0.126,4,18.024,0.106,4,NA,NA,0,17.647,0.101,1,17.378,0.172,1,NA,NA,0,NA,NA,0,NA,NA,0
25.442028,0.335,-49.125969,0.226,17.34,0.174,5,17.887,0.099,5,NA,NA,0,17.456,0.057,5,17.163,0.095,5,NA,NA,0,NA,NA,0,NA,NA,0
25.4427,0.358,-49.413179,0.549,17.066,0.204,5,18.034,0.288,5,NA,NA,0,17.47,0.076,6,16.894,0.231,6,16.557,0.23,1,NA,NA,0,NA,NA,0
25.444351,0.712,-48.502828,0.58,NA,NA,0,NA,NA,0,NA,NA,0,18.318,0.06,2,17.869,0.273,1,16.711,0.273,1,NA,NA,0,NA,NA,0
25.448864,0.477,-48.427395,0.295,16.624,0.159,4,17.967,0.201,4,NA,NA,0,17.359,0.311,9,16.083,0.135,9,15.561,0.109,8,NA,NA,0,NA,NA,0
25.451608,0.207,-48.24386,0.166,15.311,0.059,9,16.084,0.078,9,NA,NA,0,15.751,0.241,9,15.116,0.092,9,15.07,0.212,9,NA,NA,0,NA,NA,0
25.452197,0.38,-48.97542,0.248,16.794,0.01,3,18.265,0.126,3,NA,NA,0,17.575,0.224,9,16.239,0.059,9,15.593,0.149,8,NA,NA,0,NA,NA,0
25.453859,0.317,-48.892892,0.243,16.127,0.125,9,16.957,0.148,9,NA,NA,0,16.525,0.294,9,15.861,0.081,9,15.661,0.274,9,NA,NA,0,NA,NA,0
25.454784,0.42,-49.332736,0.208,14.636,0.231,8,15.276,0.056,8,NA,NA,0,14.896,0.034,8,14.54,0.198,8,14.34,0.053,6,NA,NA,0,NA,NA,0
25.4569,0.679,-48.729274,0.336,NA,NA,0,NA,NA,0,NA,NA,0,18.26,0.215,2,16.908,0.068,2,15.876,0.038,2,NA,NA,0,NA,NA,0
25.459226,0.202,-48.631773,0.15,14.169,0.041,9,15.073,0.076,9,NA,NA,0,14.667,0.256,9,13.926,0.05,9,13.754,0.253,9,NA,NA,0,NA,NA,0
25.46061,0.643,-48.335104,0.538,NA,NA,0,NA,NA,0,NA,NA,0,18.179,0.12,5,17.01,0.16,5,16.434,0.155,5,NA,NA,0,NA,NA,0
25.461752,0.348,-49.019382,0.59,NA,NA,0,NA,NA,0,NA,NA,0,18.152,0.091,4,17.044,0.134,4,16.618,0.227,1,NA,NA,0,NA,NA,0
25.463592,0.532,-48.157814,0.44,16.963,0.061,8,17.506,0.253,8,NA,NA,0,17.437,0.354,8,16.88,0.189,8,16.556,0.37,4,NA,NA,0,NA,NA,0
25.465015,0.665,-48.728524,0.324,NA,NA,0,NA,NA,0,NA,NA,0,18.399,0.11,4,16.835,0.102,4,16.141,0.245,4,NA,NA,0,NA,NA,0
25.465138,0.461,-48.083099,0.415,16.806,0.083,2,17.884,0.296,2,NA,NA,0,17.458,0.071,6,16.256,0.048,6,15.534,0.099,6,NA,NA,0,NA,NA,0
25.466024,0.44,-49.206464,0.525,16.347,0.232,6,16.927,0.101,6,NA,NA,0,16.574,0.036,7,16.3,0.152,7,15.676,0.089,6,NA,NA,0,NA,NA,0
25.466088,0.5,-48.933083,0.435,17.156,0.145,6,17.948,0.145,6,NA,NA,0,17.695,0.291,8,16.865,0.181,8,16.421,0.102,4,NA,NA,0,NA,NA,0
25.466115,0.424,-48.058053,0.261,16.316,0.111,9,16.955,0.109,9,NA,NA,0,16.752,0.44,9,16.304,0.144,9,16.279,0.187,7,NA,NA,0,NA,NA,0
25.466117,0.412,-48.597102,0.367,17.04,0.136,6,17.829,0.09,6,NA,NA,0,17.465,0.067,7,16.905,0.154,7,16.313,0.023,3,NA,NA,0,NA,NA,0
25.46705,0.31,-48.130491,0.253,15.748,0.064,9,17.071,0.217,9,NA,NA,0,16.511,0.302,9,15.273,0.096,9,14.935,0.301,9,NA,NA,0,NA,NA,0
25.467493,0.205,-48.280948,0.177,13.394,0.051,9,14.029,0.066,9,NA,NA,0,13.767,0.277,9,13.277,0.054,9,13.239,0.266,9,12.946,0.12,1,NA,NA,0
25.46838,0.308,-49.113608,0.292,17.082,0.136,4,17.684,0.309,4,NA,NA,0,17.467,0.015,5,17.082,0.09,5,NA,NA,0,NA,NA,0,NA,NA,0
25.469023,0.543,-48.878685,0.522,17.482,0.06,2,18.195,0.252,2,NA,NA,0,17.92,0.127,4,17.675,0.365,4,NA,NA,0,NA,NA,0,NA,NA,0
25.471228,0.623,-49.262786,0.548,NA,NA,0,NA,NA,0,NA,NA,0,18.139,0.033,3,17.437,0.129,3,NA,NA,0,NA,NA,0,NA,NA,0
25.471414,0.616,-49.060257,0.569,NA,NA,0,NA,NA,0,NA,NA,0,17.77,0.108,5,16.656,0.073,5,16.134,0.227,5,NA,NA,0,NA,NA,0
25.471516,0.748,-48.250206,0.454,NA,NA,0,NA,NA,0,NA,NA,0,17.701,0.071,5,16.93,0.11,5,16.938,0.357,1,NA,NA,0,NA,NA,0
25.473342,0.991,-49.390907,0.467,NA,NA,0,NA,NA,0,NA,NA,0,17.985,0.063,3,16.896,0.064,3,16.239,0.09,2,NA,NA,0,NA,NA,0
25.474331,0.352,-48.220143,0.245,16.292,0.096,8,17.107,0.105,8,NA,NA,0,16.778,0.262,9,16.097,0.034,9,15.847,0.196,8,NA,NA,0,NA,NA,0
25.475135,0.345,-48.081949,0.332,16.552,0.161,7,17.337,0.295,7,NA,NA,0,17.063,0.291,9,16.257,0.094,9,15.97,0.101,8,NA,NA,0,NA,NA,0
25.47618,0.284,-48.887701,0.237,16.416,0.084,9,17.05,0.113,9,NA,NA,0,16.803,0.236,9,16.277,0.086,9,16.09,0.194,8,NA,NA,0,NA,NA,0
25.476558,0.671,-48.894762,0.378,17.24,0.07,5,17.893,0.213,5,NA,NA,0,17.785,0.341,7,16.939,0.031,7,16.427,0.208,1,NA,NA,0,NA,NA,0
25.477855,0.759,-48.343839,0.322,17.359,0.13,4,18.014,0.16,4,NA,NA,0,17.732,0.131,6,17.294,0.116,6,NA,NA,0,NA,NA,0,NA,NA,0
25.478184,0.592,-48.797361,0.506,17.499,0.302,3,18.151,0.282,3,NA,NA,0,17.855,0.064,6,17.287,0.16,6,16.469,0.244,1,NA,NA,0,NA,NA,0
25.478301,0.435,-49.045423,0.324,NA,NA,0,NA,NA,0,NA,NA,0,18.107,0.192,4,16.926,0.054,4,16.2,0.167,4,NA,NA,0,NA,NA,0
25.479606,0.542,-48.074747,0.363,16.814,0.124,3,17.95,0.144,3,NA,NA,0,17.609,0.222,9,16.252,0.083,9,15.758,0.117,8,NA,NA,0,NA,NA,0
25.480905,0.391,-48.331002,0.298,14.276,0.057,9,15.31,0.06,9,NA,NA,0,14.885,0.278,9,13.886,0.05,9,13.655,0.274,9,NA,NA,0,NA,NA,0
25.481004,0.193,-48.969288,0.218,9.896,0.147,3,10.495,0.105,8,NA,NA,0,10.535,0.367,7,9.66,0.027,2,9.608,0.078,2,9.49,0.04,2,NA,NA,0
25.485292,0.099,-48.708419,0.057,11.08,0.035,9,12.13,0.05,9,NA,NA,0,11.676,0.259,9,10.787,0.053,11,10.556,0.24,11,10.31,0.039,2,NA,NA,0
25.485452,0.15,-48.505045,0.141,14.826,0.058,9,16.011,0.14,9,NA,NA,0,15.534,0.284,9,14.413,0.065,9,14.145,0.291,9,NA,NA,0,NA,NA,0
25.485854,0.686,-49.302957,0.252,16.286,0.228,8,17.107,0.152,8,NA,NA,0,16.643,0.086,8,16.077,0.256,8,15.719,0.04,5,NA,NA,0,NA,NA,0
25.485896,0.394,-49.452962,0.255,NA,NA,0,NA,NA,0,NA,NA,0,18.112,0.158,4,17.004,0.101,4,15.938,0.157,4,NA,NA,0,NA,NA,0
25.487908,0.445,-48.813706,0.295,16.73,0.126,6,17.692,0.111,6,NA,NA,0,17.245,0.146,9,16.327,0.115,9,15.939,0.111,7,NA,NA,0,NA,NA,0
25.488698,0.099,-48.370191,0.994,NA,NA,0,NA,NA,0,NA,NA,0,17.936,0.132,1,17.286,0.162,1,NA,NA,0,NA,NA,0,NA,NA,0
25.489035,0.457,-48.246477,0.139,14.788,0.064,9,15.634,0.081,9,NA,NA,0,15.262,0.267,9,14.583,0.067,9,14.492,0.308,9,NA,NA,0,NA,NA,0
25.490466,0.693,-49.404885,0.358,NA,NA,0,NA,NA,0,NA,NA,0,18.165,0.103,5,17.207,0.171,5,NA,NA,0,NA,NA,0,NA,NA,0
25.490631,0.1,-48.94094,0.076,12.822,0.039,9,13.814,0.049,9,NA,NA,0,13.358,0.258,9,12.495,0.039,9,12.311,0.266,9,12.204,0.072,2,NA,NA,0
25.495775,0.351,-48.423363,0.482,17.369,0.163,1,18.371,0.236,1,NA,NA,0,17.782,0.077,6,16.862,0.129,6,16.458,0.033,4,NA,NA,0,NA,NA,0
25.497334,0.488,-49.207406,0.454,16.909,0.016,2,17.88,0.351,2,NA,NA,0,17.444,0.078,5,16.719,0.14,5,16.242,0.142,4,NA,NA,0,NA,NA,0
25.498739,0.493,-49.06381,0.431,NA,NA,0,NA,NA,0,NA,NA,0,17.446,0.137,6,16.295,0.054,6,15.158,0.145,6,NA,NA,0,NA,NA,0
25.498917,0.414,-49.193254,0.328,16.701,0.064,6,17.421,0.237,6,NA,NA,0,17.041,0.041,5,16.532,0.089,5,16.321,0.17,5,NA,NA,0,NA,NA,0
25.499756,0.152,-48.333898,0.156,13.054,0.057,9,13.708,0.054,9,NA,NA,0,13.435,0.269,9,12.921,0.053,9,12.891,0.268,9,12.829,0.14,2,NA,NA,0
25.500551,0.355,-48.442578,0.166,13.317,0.043,9,13.946,0.061,9,NA,NA,0,13.687,0.264,9,13.19,0.053,9,13.148,0.286,9,13.052,0.124,2,NA,NA,0
25.50384,0.432,-48.112009,0.429,16.651,0.155,7,17.446,0.13,7,NA,NA,0,17.158,0.309,9,16.447,0.094,9,16.322,0.233,5,NA,NA,0,NA,NA,0
25.50867,0.471,-49.049424,0.459,17.771,0.18,2,17.982,0.085,2,NA,NA,0,17.723,0.176,4,17.381,0.236,4,NA,NA,0,NA,NA,0,NA,NA,0
25.509323,0.517,-48.523486,0.609,NA,NA,0,NA,NA,0,NA,NA,0,17.696,0.092,6,16.744,0.055,6,16.33,0.195,2,NA,NA,0,NA,NA,0
25.509727,0.323,-49.042183,0.241,15.78,0.097,6,17.187,0.154,6,NA,NA,0,16.498,0.126,6,15.23,0.055,6,14.614,0.046,6,NA,NA,0,NA,NA,0
25.509938,0.214,-48.297989,0.196,15.55,0.064,9,16.196,0.077,9,NA,NA,0,15.969,0.27,9,15.463,0.065,9,15.286,0.108,8,NA,NA,0,NA,NA,0
25.510326,0.118,-48.277498,0.15,13.001,0.058,9,13.59,0.052,9,NA,NA,0,13.353,0.269,9,12.901,0.053,9,12.888,0.255,9,12.94,0.12,1,NA,NA,0
25.512174,0.466,-49.400871,0.4,NA,NA,0,NA,NA,0,NA,NA,0,17.861,0.034,4,17.382,0.172,4,NA,NA,0,NA,NA,0,NA,NA,0
25.512269,0.277,-48.447424,0.248,15.932,0.073,9,16.724,0.09,9,NA,NA,0,16.417,0.265,9,15.762,0.11,9,15.554,0.221,9,NA,NA,0,NA,NA,0
25.513551,0.168,-48.245993,0.102,12.885,0.061,9,13.609,0.065,9,NA,NA,0,13.308,0.267,9,12.726,0.059,9,12.655,0.27,9,12.591,0.085,1,NA,NA,0
25.513932,0.38,-49.137375,0.181,16.39,0.087,6,17.005,0.089,6,NA,NA,0,16.637,0.059,6,16.279,0.075,6,16.122,0.186,5,NA,NA,0,NA,NA,0
25.516445,0.61,-48.354979,0.401,16.917,0.083,2,18.142,0.085,2,NA,NA,0,17.464,0.053,6,16.763,0.259,6,16.363,0.19,5,NA,NA,0,NA,NA,0
25.516816,0.255,-48.343989,0.172,15.463,0.096,9,16.119,0.068,9,NA,NA,0,15.839,0.28,9,15.337,0.083,9,15.28,0.222,9,NA,NA,0,NA,NA,0
25.517508,0.493,-48.410489,0.449,NA,NA,0,NA,NA,0,NA,NA,0,18.121,0.119,1,17.541,0.208,1,NA,NA,0,NA,NA,0,NA,NA,0
25.517823,0.255,-48.115153,0.228,14.98,0.067,9,15.824,0.063,9,NA,NA,0,15.48,0.275,9,14.796,0.065,9,14.681,0.311,9,NA,NA,0,NA,NA,0
25.52129,0.35,-48.266221,0.375,15.963,0.062,9,16.794,0.146,9,NA,NA,0,16.424,0.258,9,15.846,0.09,9,15.759,0.164,9,NA,NA,0,NA,NA,0
25.524431,0.314,-49.083545,0.241,15.824,0.057,6,17.08,0.115,6,NA,NA,0,16.517,0.06,6,15.32,0.065,6,14.822,0.123,6,NA,NA,0,NA,NA,0
25.526269,0.288,-49.043523,0.283,13.695,0.042,6,14.813,0.067,6,NA,NA,0,14.265,0.053,6,13.259,0.011,6,12.908,0.039,6,12.84,0.203,2,NA,NA,0
25.526735,0.084,-48.539887,0.108,13.568,0.047,9,14.427,0.051,9,NA,NA,0,14.066,0.26,9,13.368,0.049,9,13.222,0.267,9,13.125,0.141,1,NA,NA,0
25.528948,0.255,-48.593638,0.197,16.001,0.107,9,16.544,0.105,9,NA,NA,0,16.341,0.31,9,15.933,0.062,9,15.831,0.103,8,NA,NA,0,NA,NA,0
25.529698,0.624,-49.405243,0.42,16.615,0.18,7,17.118,0.087,7,NA,NA,0,16.795,0.073,5,16.342,0.041,5,16.061,0.07,5,NA,NA,0,NA,NA,0
25.53002,0.177,-48.516032,0.22,15.593,0.078,9,16.648,0.077,9,NA,NA,0,16.225,0.262,9,15.208,0.062,9,14.961,0.266,9,NA,NA,0,NA,NA,0
25.530064,0.807,-49.267503,0.291,15.019,0.202,8,15.582,0.034,8,NA,NA,0,15.223,0.036,7,14.933,0.209,7,14.785,0.08,6,NA,NA,0,NA,NA,0
25.530371,0.452,-49.339563,0.336,16.996,0.141,5,17.768,0.067,5,NA,NA,0,17.342,0.112,6,16.73,0.122,6,16.403,0.215,5,NA,NA,0,NA,NA,0
25.53052,0.814,-48.987608,0.005,NA,NA,0,NA,NA,0,NA,NA,0,18.378,0.213,1,17.299,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0
25.532044,0.4,-49.383428,0.091,10.712,0.187,10,11.334,0.015,8,NA,NA,0,11.137,0.22,9,10.573,0.163,9,10.453,0.148,10,10.411,0.051,2,NA,NA,0
25.536476,0.341,-48.955858,0.272,14.713,0.051,9,15.747,0.079,9,NA,NA,0,15.303,0.245,9,14.348,0.056,9,14.105,0.232,9,NA,NA,0,NA,NA,0
